Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
713,Bot 02,B02,True,True,239.204,7,6,7,6,1,81.490,0.250,Stuck,2381,q_table_v6.json,False,45.052,TurnRightAndAccelerate,cp:7|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
714,Bot 08,B08,True,True,238.678,7,6,7,5,1,91.446,0.250,Stuck,2381,q_table_v6.json,False,45.063,AccelerateForward,cp:7|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
715,Bot 07,B07,True,True,244.173,7,6,7,4,1,86.964,0.250,Stuck,2381,q_table_v6.json,False,45.059,AccelerateForward,cp:7|dist:close|angle:left|speed:slow|progress:danger|bomb:False|fsm:Racing
716,Bot 03,B03,True,True,164.899,5,4,5,3,4,94.597,0.250,Stuck,2382,q_table_v6.json,False,45.059,Coast,cp:5|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
717,Bot 04,B04,True,True,246.460,7,6,7,0,0,89.539,0.250,Stuck,2392,q_table_v6.json,False,45.061,TurnLeftAndAccelerate,cp:7|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
718,Bot 10,B10,True,True,541.199,15,14,0,1,0,67.461,0.250,RaceComplete,2394,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
719,Bot 02,B02,True,True,136.726,4,3,4,7,0,58.750,0.250,Stuck,2396,q_table_v6.json,False,45.006,AccelerateForward,cp:4|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
720,Bot 05,B05,True,True,507.122,14,13,14,3,0,135.186,0.250,Stuck,2396,q_table_v6.json,False,45.071,TurnLeftAndAccelerate,cp:14|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
721,Bot 01,B01,True,True,541.510,15,14,0,0,1,100.908,0.250,RaceComplete,2396,q_table_v6.json,False,0.000,HardLeft,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
722,Bot 08,B08,True,True,211.707,6,5,6,2,1,83.088,0.250,Stuck,2416,q_table_v6.json,False,45.083,AccelerateForward,cp:6|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
723,Bot 07,B07,True,True,248.653,7,6,7,4,0,80.184,0.250,Stuck,2416,q_table_v6.json,False,45.062,TurnRightAndAccelerate,cp:7|dist:medium|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
724,Bot 03,B03,True,True,541.445,15,14,0,1,0,84.832,0.250,RaceComplete,2417,q_table_v6.json,False,0.000,RecoveryTurn,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
725,Bot 05,B05,True,True,62.348,2,1,2,0,0,52.041,0.250,Stuck,2417,q_table_v6.json,False,45.080,HardLeft,cp:2|dist:medium|angle:hardRight|speed:slow|progress:danger|bomb:False|fsm:Recover
726,Bot 09,B09,True,True,536.786,15,14,0,5,0,149.888,0.250,RaceComplete,2417,q_table_v6.json,False,0.000,HardRight,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
727,Bot 01,B01,True,True,128.169,4,3,4,10,0,57.947,0.250,Stuck,2417,q_table_v6.json,False,45.084,TurnLeftAndAccelerate,cp:4|dist:medium|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Recover
728,Bot 10,B10,True,True,222.382,6,5,6,1,0,74.465,0.250,Stuck,2417,q_table_v6.json,False,45.004,AccelerateForward,cp:6|dist:close|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Racing
729,Bot 06,B06,True,True,242.559,7,6,7,0,1,135.036,0.250,Stuck,2418,q_table_v6.json,False,45.057,TurnRightAndAccelerate,cp:7|dist:medium|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
730,Bot 04,B04,True,True,540.248,15,14,0,0,0,109.394,0.250,RaceComplete,2420,q_table_v6.json,False,0.000,AccelerateForward,cp:0|dist:far|angle:hardLeft|speed:cruise|progress:fresh|bomb:False|fsm:Recover
731,Bot 07,B07,True,True,135.084,4,3,4,4,0,61.077,0.250,Stuck,2423,q_table_v6.json,False,45.060,TurnLeftAndAccelerate,cp:4|dist:medium|angle:right|speed:cruise|progress:danger|bomb:False|fsm:Collect
732,Bot 08,B08,True,True,171.840,5,4,5,1,1,70.286,0.250,Stuck,2424,q_table_v6.json,False,45.049,Coast,cp:5|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Collect
733,Bot 01,B01,True,True,94.619,3,2,3,0,0,56.757,0.250,Stuck,2426,q_table_v6.json,False,45.053,AccelerateForward,cp:3|dist:medium|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
