Episode,BotName,BotId,SharedQTable,LearningEnabled,TotalReward,CheckpointsReached,BestCheckpointIndex,TargetCheckpointIndex,CoinsCollected,BombsHit,Duration,Epsilon,EndReason,LearnedStateCount,QTableFile,NewBest,TimeSinceCheckpointProgress,LastAction,LastState
118,Bot 07,B07,TRUE,FALSE,421.705,12,11,12,3,0,89.035,0.01,Stuck,2620,q_table_v7_best.json,FALSE,45.058,HardRight,cp:12|dist:medium|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
119,Bot 08,B08,TRUE,FALSE,418.46,11,10,11,0,1,94.354,0.01,Stuck,2622,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
120,Bot 09,B09,TRUE,FALSE,225.662,6,5,6,0,0,68.623,0.01,Stuck,2622,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:6|dist:far|angle:right|speed:max|progress:danger|bomb:False|fsm:Recover
121,Bot 04,B04,TRUE,FALSE,422.459,11,10,11,5,0,100.488,0.01,Stuck,2628,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
122,Bot 05,B05,TRUE,FALSE,353.487,9,8,9,1,0,97.756,0.01,Stuck,2634,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:9|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
123,Bot 06,B06,TRUE,FALSE,429.214,12,11,12,0,0,98.338,0.01,Stuck,2634,q_table_v7_best.json,FALSE,45.062,RecoveryTurn,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
124,Bot 03,B03,TRUE,FALSE,432.319,12,11,12,0,0,131.444,0.01,Stuck,2634,q_table_v7_best.json,FALSE,45.059,TurnLeftAndAccelerate,cp:12|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
125,Bot 10,B10,TRUE,FALSE,539.648,15,14,15,2,1,172.686,0.01,RaceComplete,2634,q_table_v7_best.json,FALSE,6.554,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
126,Bot 07,B07,TRUE,FALSE,98.489,3,2,3,0,0,56.262,0.01,Stuck,2634,q_table_v7_best.json,FALSE,45.06,TurnLeftAndAccelerate,cp:3|dist:medium|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
127,Bot 01,B01,TRUE,FALSE,421.486,12,11,12,0,1,132.353,0.01,Stuck,2636,q_table_v7_best.json,FALSE,45.056,TurnLeftAndAccelerate,cp:12|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
128,Bot 05,B05,TRUE,FALSE,100.996,3,2,3,0,0,56.26,0.01,Stuck,2636,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
129,Bot 09,B09,TRUE,FALSE,422.783,11,10,11,0,0,93.357,0.01,Stuck,2637,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:far|angle:hardLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
130,Bot 04,B04,TRUE,FALSE,542.981,15,14,15,3,0,84.229,0.01,RaceComplete,2637,q_table_v7_best.json,FALSE,6.142,Coast,cp:finish|dist:close|angle:left|speed:cruise|progress:fresh|bomb:False|fsm:Racing
131,Bot 07,B07,TRUE,FALSE,105.574,3,2,3,0,0,55.434,0.01,Stuck,2637,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:3|dist:far|angle:right|speed:max|progress:danger|bomb:False|fsm:Recover
132,Bot 06,B06,TRUE,FALSE,412.547,11,10,11,0,1,95.759,0.01,Stuck,2638,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:far|angle:hardRight|speed:max|progress:danger|bomb:False|fsm:Recover
133,Bot 02,B02,TRUE,FALSE,426.026,12,11,12,1,1,138.582,0.01,Stuck,2638,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:12|dist:far|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
134,Bot 08,B08,TRUE,FALSE,426.546,12,11,12,0,0,130.941,0.01,Stuck,2638,q_table_v7_best.json,FALSE,45.058,RecoveryTurn,cp:12|dist:medium|angle:behindLeft|speed:cruise|progress:danger|bomb:False|fsm:Recover
135,Bot 03,B03,TRUE,FALSE,446.133,11,10,11,0,0,116.925,0.01,Stuck,2646,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
136,Bot 10,B10,TRUE,FALSE,401.706,11,10,11,1,0,114.677,0.01,Stuck,2646,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:behindRight|speed:max|progress:danger|bomb:False|fsm:Recover
137,Bot 01,B01,TRUE,FALSE,543.834,15,14,15,0,0,89.785,0.01,RaceComplete,2647,q_table_v7_best.json,FALSE,6.889,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
138,Bot 05,B05,TRUE,FALSE,292.873,8,7,8,0,1,75.268,0.01,Stuck,2649,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:8|dist:far|angle:hardRight|speed:max|progress:danger|bomb:False|fsm:Recover
139,Bot 04,B04,TRUE,FALSE,170.685,5,4,5,5,0,63.813,0.01,Stuck,2649,q_table_v7_best.json,FALSE,45.055,AccelerateForward,cp:5|dist:close|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
140,Bot 09,B09,TRUE,FALSE,397.541,11,10,11,0,0,93.768,0.01,Stuck,2649,q_table_v7_best.json,FALSE,45.057,TurnLeftAndAccelerate,cp:11|dist:far|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
141,Bot 07,B07,TRUE,FALSE,395.011,11,10,11,0,0,91.612,0.01,Stuck,2649,q_table_v7_best.json,FALSE,45.061,TurnLeftAndAccelerate,cp:11|dist:far|angle:right|speed:cruise|progress:danger|bomb:False|fsm:Recover
142,Bot 02,B02,TRUE,FALSE,287.881,7,6,7,1,0,70.954,0.01,Stuck,2650,q_table_v7_best.json,FALSE,45.065,AccelerateForward,cp:7|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
143,Bot 06,B06,TRUE,FALSE,543.973,15,14,15,3,1,86.963,0.01,RaceComplete,2650,q_table_v7_best.json,FALSE,6.386,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
144,Bot 01,B01,TRUE,FALSE,101.07,3,2,3,0,0,56.275,0.01,Stuck,2650,q_table_v7_best.json,FALSE,45.077,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
145,Bot 08,B08,TRUE,FALSE,538.113,15,14,15,0,1,108.131,0.01,RaceComplete,2650,q_table_v7_best.json,FALSE,7.471,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
146,Bot 03,B03,TRUE,FALSE,436.767,11,10,11,1,0,96.259,0.01,Stuck,2650,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:11|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
147,Bot 05,B05,TRUE,FALSE,538.162,15,14,15,1,1,85.222,0.01,RaceComplete,2650,q_table_v7_best.json,FALSE,6.554,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
148,Bot 10,B10,TRUE,FALSE,395.682,11,10,11,0,1,97.921,0.01,Stuck,2650,q_table_v7_best.json,FALSE,45.06,Brake,cp:11|dist:far|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
149,Bot 02,B02,TRUE,FALSE,99.397,3,2,3,0,0,56.256,0.01,Stuck,2650,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
150,Bot 04,B04,TRUE,FALSE,422.138,11,10,11,0,0,98.335,0.01,Stuck,2650,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
151,Bot 09,B09,TRUE,FALSE,543.321,15,14,15,0,0,85.224,0.01,RaceComplete,2650,q_table_v7_best.json,FALSE,7.304,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
152,Bot 07,B07,TRUE,FALSE,432.983,11,10,11,0,0,94.103,0.01,Stuck,2656,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
153,Bot 01,B01,TRUE,FALSE,316.514,9,8,9,0,0,84.627,0.01,Stuck,2658,q_table_v7_best.json,FALSE,45.061,Coast,cp:9|dist:medium|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
154,Bot 10,B10,TRUE,FALSE,98.756,3,2,3,0,0,56.262,0.01,Stuck,2658,q_table_v7_best.json,FALSE,45.056,Coast,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
155,Bot 06,B06,TRUE,FALSE,542.732,15,14,15,0,0,91.277,0.01,RaceComplete,2658,q_table_v7_best.json,FALSE,6.886,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
156,Bot 08,B08,TRUE,FALSE,539.315,15,14,15,1,1,90.864,0.01,RaceComplete,2658,q_table_v7_best.json,FALSE,6.884,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
157,Bot 01,B01,TRUE,FALSE,94.794,3,2,3,0,0,56.257,0.01,Stuck,2659,q_table_v7_best.json,FALSE,45.054,RecoveryTurn,cp:3|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
158,Bot 04,B04,TRUE,FALSE,424.371,11,10,11,0,1,97.096,0.01,Stuck,2659,q_table_v7_best.json,FALSE,45.066,AccelerateForward,cp:11|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
159,Bot 02,B02,TRUE,FALSE,536.968,15,14,15,0,1,106.052,0.01,RaceComplete,2659,q_table_v7_best.json,FALSE,6.456,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
160,Bot 09,B09,TRUE,FALSE,400.929,11,10,11,0,0,95.423,0.01,Stuck,2660,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
161,Bot 03,B03,TRUE,FALSE,428.583,12,11,12,1,0,126.631,0.01,Stuck,2661,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:12|dist:far|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
162,Bot 07,B07,TRUE,FALSE,542.995,15,14,15,1,0,83.398,0.01,RaceComplete,2661,q_table_v7_best.json,FALSE,6.886,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
163,Bot 10,B10,TRUE,FALSE,541.98,15,14,15,3,0,79.667,0.01,RaceComplete,2661,q_table_v7_best.json,FALSE,7.223,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
164,Bot 05,B05,TRUE,FALSE,430.012,12,11,12,0,0,137.253,0.01,Stuck,2661,q_table_v7_best.json,FALSE,45.053,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
165,Bot 08,B08,TRUE,FALSE,256.541,7,6,7,0,0,72.029,0.01,Stuck,2661,q_table_v7_best.json,FALSE,45.043,AccelerateForward,cp:7|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
166,Bot 06,B06,TRUE,FALSE,543.089,15,14,15,4,0,96.01,0.01,RaceComplete,2661,q_table_v7_best.json,FALSE,6.557,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
167,Bot 01,B01,TRUE,FALSE,98.278,3,2,3,0,0,54.356,0.01,Stuck,2661,q_table_v7_best.json,FALSE,45.058,Coast,cp:3|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
168,Bot 04,B04,TRUE,FALSE,100.804,3,2,3,0,0,57.83,0.01,Stuck,2661,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
169,Bot 02,B02,TRUE,FALSE,415.709,11,10,11,1,0,86.965,0.01,Stuck,2664,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
170,Bot 08,B08,TRUE,FALSE,100.212,3,2,3,0,0,56.26,0.01,Stuck,2664,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
171,Bot 03,B03,TRUE,FALSE,542.339,15,14,15,1,0,83.974,0.01,RaceComplete,2664,q_table_v7_best.json,FALSE,6.805,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
172,Bot 09,B09,TRUE,FALSE,420.195,11,10,11,2,1,93.357,0.01,Stuck,2664,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
173,Bot 07,B07,TRUE,FALSE,539.302,15,14,15,1,1,90.782,0.01,RaceComplete,2664,q_table_v7_best.json,FALSE,6.719,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
174,Bot 04,B04,TRUE,FALSE,100.747,3,2,3,0,0,56.263,0.01,Stuck,2664,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
175,Bot 10,B10,TRUE,FALSE,542.491,15,14,15,0,0,92.526,0.01,RaceComplete,2664,q_table_v7_best.json,FALSE,7.054,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
176,Bot 05,B05,TRUE,FALSE,423.49,12,11,12,0,0,95.514,0.01,Stuck,2667,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:12|dist:far|angle:hardLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
177,Bot 06,B06,TRUE,FALSE,387.408,10,9,10,0,1,97.006,0.01,Stuck,2667,q_table_v7_best.json,FALSE,45.055,TurnRightAndAccelerate,cp:10|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
178,Bot 01,B01,TRUE,FALSE,425.475,11,10,11,0,0,96.506,0.01,Stuck,2667,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:11|dist:far|angle:behindRight|speed:max|progress:danger|bomb:False|fsm:Recover
179,Bot 03,B03,TRUE,FALSE,99.537,3,2,3,0,0,56.266,0.01,Stuck,2668,q_table_v7_best.json,FALSE,45.062,Coast,cp:3|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
180,Bot 07,B07,TRUE,FALSE,101.048,3,2,3,0,0,56.261,0.01,Stuck,2668,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
181,Bot 10,B10,TRUE,FALSE,100.844,3,2,3,0,0,56.263,0.01,Stuck,2669,q_table_v7_best.json,FALSE,45.052,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
182,Bot 08,B08,TRUE,FALSE,538.521,15,14,15,1,1,85.807,0.01,RaceComplete,2671,q_table_v7_best.json,FALSE,6.969,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
183,Bot 09,B09,TRUE,FALSE,417.437,11,10,11,1,1,96.172,0.01,Stuck,2678,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
184,Bot 01,B01,TRUE,FALSE,185.922,5,4,5,0,0,62.486,0.01,Stuck,2684,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:5|dist:far|angle:hardRight|speed:max|progress:danger|bomb:False|fsm:Recover
185,Bot 03,B03,TRUE,FALSE,146.362,4,3,4,5,0,58.834,0.01,Stuck,2684,q_table_v7_best.json,FALSE,45.063,TurnLeftAndAccelerate,cp:4|dist:far|angle:behindLeft|speed:fast|progress:danger|bomb:False|fsm:Recover
186,Bot 02,B02,TRUE,FALSE,552.511,15,14,15,3,0,126.962,0.01,RaceComplete,2684,q_table_v7_best.json,FALSE,6.721,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
187,Bot 05,B05,TRUE,FALSE,426.603,11,10,11,0,0,97.502,0.01,Stuck,2684,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
188,Bot 04,B04,TRUE,FALSE,534.026,15,14,15,0,1,114.43,0.01,RaceComplete,2685,q_table_v7_best.json,FALSE,6.721,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
189,Bot 06,B06,TRUE,FALSE,542.498,15,14,15,0,1,94.354,0.01,RaceComplete,2685,q_table_v7_best.json,FALSE,6.559,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
190,Bot 08,B08,TRUE,FALSE,276.231,7,6,7,0,0,69.455,0.01,Stuck,2688,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:7|dist:far|angle:right|speed:max|progress:danger|bomb:False|fsm:Recover
191,Bot 07,B07,TRUE,FALSE,400.661,11,10,11,0,0,99.165,0.01,Stuck,2689,q_table_v7_best.json,FALSE,45.063,HardLeft,cp:11|dist:far|angle:behindLeft|speed:slow|progress:danger|bomb:False|fsm:Recover
192,Bot 10,B10,TRUE,FALSE,422.37,12,11,12,0,0,93.771,0.01,Stuck,2690,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:12|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
193,Bot 09,B09,TRUE,FALSE,429.861,11,10,11,0,1,95.267,0.01,Stuck,2698,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
194,Bot 01,B01,TRUE,FALSE,545.859,15,14,15,2,0,93.657,0.01,RaceComplete,2701,q_table_v7_best.json,FALSE,9.176,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
195,Bot 08,B08,TRUE,FALSE,124.285,3,2,3,0,0,54.772,0.01,Stuck,2702,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:3|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
196,Bot 05,B05,TRUE,FALSE,540.093,15,14,15,0,1,89.124,0.01,RaceComplete,2704,q_table_v7_best.json,FALSE,6.719,Coast,cp:finish|dist:close|angle:left|speed:cruise|progress:fresh|bomb:False|fsm:Racing
197,Bot 02,B02,TRUE,FALSE,544.694,15,14,15,0,0,96.01,0.01,RaceComplete,2705,q_table_v7_best.json,FALSE,6.958,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
198,Bot 10,B10,TRUE,FALSE,57.322,2,1,2,2,0,50.619,0.01,Stuck,2712,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:2|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
199,Bot 07,B07,TRUE,FALSE,145.815,4,3,4,0,0,59.085,0.01,Stuck,2712,q_table_v7_best.json,FALSE,45.065,AccelerateForward,cp:4|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
200,Bot 04,B04,TRUE,FALSE,440.682,11,10,11,0,0,91.196,0.01,Stuck,2712,q_table_v7_best.json,FALSE,45.057,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
201,Bot 03,B03,TRUE,FALSE,394.038,10,9,10,2,0,109.946,0.01,Stuck,2712,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:10|dist:far|angle:hardRight|speed:max|progress:danger|bomb:False|fsm:Recover
202,Bot 06,B06,TRUE,FALSE,441.24,11,10,11,1,1,94.939,0.01,Stuck,2712,q_table_v7_best.json,FALSE,45.065,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
203,Bot 05,B05,TRUE,FALSE,100.324,3,2,3,0,0,56.27,0.01,Stuck,2713,q_table_v7_best.json,FALSE,45.064,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
204,Bot 02,B02,TRUE,FALSE,199.185,5,4,5,0,1,65.727,0.01,Stuck,2713,q_table_v7_best.json,FALSE,45.062,AccelerateForward,cp:5|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
205,Bot 09,B09,TRUE,FALSE,423.431,12,11,12,1,1,91.03,0.01,Stuck,2713,q_table_v7_best.json,FALSE,45.058,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
206,Bot 08,B08,TRUE,FALSE,543.931,15,14,15,0,0,91.195,0.01,RaceComplete,2713,q_table_v7_best.json,FALSE,7.051,Coast,cp:finish|dist:close|angle:left|speed:cruise|progress:fresh|bomb:False|fsm:Racing
207,Bot 01,B01,TRUE,FALSE,427.793,12,11,12,12,0,94.871,0.01,Stuck,2713,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
208,Bot 10,B10,TRUE,FALSE,428.285,12,11,12,0,0,91.692,0.01,Stuck,2713,q_table_v7_best.json,FALSE,45.053,AccelerateForward,cp:12|dist:far|angle:forward|speed:fast|progress:danger|bomb:False|fsm:Recover
209,Bot 03,B03,TRUE,FALSE,543.637,15,14,15,0,0,92.194,0.01,RaceComplete,2713,q_table_v7_best.json,FALSE,6.471,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
210,Bot 04,B04,TRUE,FALSE,418.095,11,10,11,0,0,96.757,0.01,Stuck,2713,q_table_v7_best.json,FALSE,45.055,AccelerateForward,cp:11|dist:far|angle:behindRight|speed:max|progress:danger|bomb:False|fsm:Recover
211,Bot 06,B06,TRUE,FALSE,545.048,15,14,15,1,0,91.688,0.01,RaceComplete,2713,q_table_v7_best.json,FALSE,6.638,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
212,Bot 07,B07,TRUE,FALSE,420.221,12,11,12,1,0,115.509,0.01,Stuck,2713,q_table_v7_best.json,FALSE,45.058,TurnRightAndAccelerate,cp:12|dist:medium|angle:forward|speed:cruise|progress:danger|bomb:False|fsm:Racing
213,Bot 05,B05,TRUE,FALSE,401.442,11,10,11,0,0,89.113,0.01,Stuck,2713,q_table_v7_best.json,FALSE,45.057,TurnLeftAndAccelerate,cp:11|dist:far|angle:behindRight|speed:cruise|progress:danger|bomb:False|fsm:Recover
214,Bot 10,B10,TRUE,FALSE,97.112,3,2,3,1,0,56.264,0.01,Stuck,2714,q_table_v7_best.json,FALSE,45.056,Coast,cp:3|dist:far|angle:behindRight|speed:fast|progress:danger|bomb:False|fsm:Recover
215,Bot 09,B09,TRUE,FALSE,419.176,12,11,12,0,0,87.963,0.01,Stuck,2714,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:12|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
216,Bot 02,B02,TRUE,FALSE,536.95,15,14,15,4,2,99.575,0.01,RaceComplete,2715,q_table_v7_best.json,FALSE,6.806,Coast,cp:finish|dist:close|angle:left|speed:cruise|progress:fresh|bomb:False|fsm:Racing
217,Bot 06,B06,TRUE,FALSE,142.542,4,3,4,2,0,59.165,0.01,Stuck,2715,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:4|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
218,Bot 01,B01,TRUE,FALSE,538.622,15,14,15,0,1,87.967,0.01,RaceComplete,2715,q_table_v7_best.json,FALSE,6.559,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
219,Bot 08,B08,TRUE,FALSE,418.876,12,11,12,0,1,92.521,0.01,Stuck,2715,q_table_v7_best.json,FALSE,45.057,RecoveryTurn,cp:12|dist:close|angle:forward|speed:slow|progress:danger|bomb:False|fsm:Racing
220,Bot 04,B04,TRUE,FALSE,542.891,15,14,15,0,0,84.725,0.01,RaceComplete,2715,q_table_v7_best.json,FALSE,6.226,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
221,Bot 03,B03,TRUE,FALSE,426.469,11,10,11,0,0,91.943,0.01,Stuck,2715,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
222,Bot 10,B10,TRUE,FALSE,105.47,3,2,3,0,0,56.261,0.01,Stuck,2719,q_table_v7_best.json,FALSE,45.056,AccelerateForward,cp:3|dist:far|angle:right|speed:fast|progress:danger|bomb:False|fsm:Recover
223,Bot 07,B07,TRUE,FALSE,428.029,11,10,11,0,0,89.122,0.01,Stuck,2719,q_table_v7_best.json,FALSE,45.06,AccelerateForward,cp:11|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
224,Bot 08,B08,TRUE,FALSE,114.654,3,2,3,0,0,55.432,0.01,Stuck,2719,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:3|dist:far|angle:left|speed:max|progress:danger|bomb:False|fsm:Recover
225,Bot 05,B05,TRUE,FALSE,421.383,11,10,11,0,0,92.525,0.01,Stuck,2719,q_table_v7_best.json,FALSE,45.061,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
226,Bot 02,B02,TRUE,FALSE,425.049,11,10,11,4,1,88.289,0.01,Stuck,2719,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:11|dist:far|angle:behindLeft|speed:max|progress:danger|bomb:False|fsm:Recover
227,Bot 09,B09,TRUE,FALSE,544.46,15,14,15,2,0,94.597,0.01,RaceComplete,2719,q_table_v7_best.json,FALSE,6.555,Coast,cp:finish|dist:close|angle:forward|speed:cruise|progress:fresh|bomb:False|fsm:Racing
228,Bot 06,B06,TRUE,FALSE,446.264,11,10,11,4,1,93.357,0.01,Stuck,2719,q_table_v7_best.json,FALSE,45.063,AccelerateForward,cp:11|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
229,Bot 07,B07,TRUE,FALSE,59.692,2,1,2,0,0,51.365,0.01,Stuck,2720,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:2|dist:close|angle:left|speed:cruise|progress:danger|bomb:False|fsm:Collect
230,Bot 10,B10,TRUE,FALSE,100.301,3,2,3,0,0,55.433,0.01,Stuck,2720,q_table_v7_best.json,FALSE,45.059,AccelerateForward,cp:3|dist:far|angle:forward|speed:max|progress:danger|bomb:False|fsm:Recover
